repo,numero,arquivos,linhas_add,linhas_rem,tempo_h,descricao_len,comentarios,participantes
ohmyzsh/ohmyzsh,12576,12,42,1101,2.06,1782,1,2
ohmyzsh/ohmyzsh,12566,1,20,8,13.43,799,0,2
ohmyzsh/ohmyzsh,12563,1,1,1,240.98,1320,1,2
ohmyzsh/ohmyzsh,12558,2,3,3,355.19,703,1,2
ohmyzsh/ohmyzsh,12545,2,13,0,7.06,778,2,2
ohmyzsh/ohmyzsh,12534,1,10,1,712.73,807,2,3
ohmyzsh/ohmyzsh,12532,2,2,2,22.48,721,1,2
ohmyzsh/ohmyzsh,12530,1,1,0,61.83,969,1,2
ohmyzsh/ohmyzsh,12528,2,8,1,105.64,630,1,2
ohmyzsh/ohmyzsh,12525,1,3,2,5612.89,808,3,2
ohmyzsh/ohmyzsh,12523,2,15,0,1567.58,822,0,2
ohmyzsh/ohmyzsh,12522,2,22,0,916.48,732,1,2
ohmyzsh/ohmyzsh,12520,2,2,0,940.54,1036,3,3
ohmyzsh/ohmyzsh,12512,1,1,15,4.59,705,11,3
ohmyzsh/ohmyzsh,12508,2,3,1,380.54,1787,5,2
ohmyzsh/ohmyzsh,12505,1,118,29,5850.37,1155,8,3
ohmyzsh/ohmyzsh,12502,1,36,1,7.05,817,2,3
ohmyzsh/ohmyzsh,12500,1,1,1,7.66,949,1,3
ohmyzsh/ohmyzsh,12484,1,1,1,15.34,682,1,2
ohmyzsh/ohmyzsh,12483,1,1,1,21.81,966,1,2
ohmyzsh/ohmyzsh,12481,1,20,5,140.27,899,0,2
ohmyzsh/ohmyzsh,12474,1,5,5,5.12,906,1,2
ohmyzsh/ohmyzsh,12473,2,2,0,5.46,758,1,2
ohmyzsh/ohmyzsh,12470,1,1,1,9.08,613,0,3
ohmyzsh/ohmyzsh,12469,2,13,0,42.64,624,3,2
ohmyzsh/ohmyzsh,12468,1,13,0,19.32,1797,0,2
ohmyzsh/ohmyzsh,12467,1,1,1,48.0,1345,4,2
ohmyzsh/ohmyzsh,12464,1,5,2,2.82,953,1,2
ohmyzsh/ohmyzsh,12452,2,24,0,22.41,792,7,3
ohmyzsh/ohmyzsh,12437,1,2,2,5.19,700,0,2
ohmyzsh/ohmyzsh,12434,1,9,0,3.93,660,6,4
Significant-Gravitas/AutoGPT,9762,2,29,61,1.31,426,4,2
Significant-Gravitas/AutoGPT,9758,38,433,382,4.54,430,4,2
Significant-Gravitas/AutoGPT,9756,3,182,6,15.66,441,4,3
Significant-Gravitas/AutoGPT,9755,6,78,82,1.3,517,3,2
Significant-Gravitas/AutoGPT,9754,4,19,11,2.36,398,4,2
Significant-Gravitas/AutoGPT,9749,1,24,0,12.41,410,7,4
Significant-Gravitas/AutoGPT,9748,2,2,2,10.86,80,4,3
Significant-Gravitas/AutoGPT,9745,1,3,3,11.36,246,4,2
Significant-Gravitas/AutoGPT,9744,1,2,2,11.72,82,4,2
Significant-Gravitas/AutoGPT,9742,5,36,36,21.85,558,4,3
Significant-Gravitas/AutoGPT,9740,10,126,105,27.06,837,3,2
Significant-Gravitas/AutoGPT,9739,2,10,5,27.39,623,4,4
Significant-Gravitas/AutoGPT,9738,1,1,1,28.01,135,4,2
Significant-Gravitas/AutoGPT,9734,2,26,16,43.05,639,4,2
Significant-Gravitas/AutoGPT,9729,1,19,2,74.61,612,5,3
Significant-Gravitas/AutoGPT,9728,2,441,354,36.79,19455,5,1
Significant-Gravitas/AutoGPT,9727,4,453,348,40.18,12464,6,1
Significant-Gravitas/AutoGPT,9724,1,14,8,46.53,174,4,2
Significant-Gravitas/AutoGPT,9718,1,0,3,66.36,175,4,2
Significant-Gravitas/AutoGPT,9717,7,110,122,144.9,932,4,2
Significant-Gravitas/AutoGPT,9715,2,66,12,92.05,187,4,2
Significant-Gravitas/AutoGPT,9710,2,7,4,1.54,414,4,2
Significant-Gravitas/AutoGPT,9707,1,21,48,80.45,114,6,2
Significant-Gravitas/AutoGPT,9706,1,1,1,80.91,74,4,2
Significant-Gravitas/AutoGPT,9704,3,154,44,119.48,467,4,2
Significant-Gravitas/AutoGPT,9703,4,28,2,17.0,1263,6,3
Significant-Gravitas/AutoGPT,9700,26,909,743,153.43,551,8,3
Significant-Gravitas/AutoGPT,9696,2,6,10,14.55,519,4,2
Significant-Gravitas/AutoGPT,9695,32,618,340,71.26,2231,9,3
Significant-Gravitas/AutoGPT,9694,3,23,4,1.17,382,4,2
Significant-Gravitas/AutoGPT,9689,5,79,56,5.27,1282,4,2
Significant-Gravitas/AutoGPT,9688,2,233,96,1.31,776,6,3
Significant-Gravitas/AutoGPT,9686,2,19,26,194.56,2962,6,2
Significant-Gravitas/AutoGPT,9680,8,108,103,241.87,790,12,4
Significant-Gravitas/AutoGPT,9672,2,63,63,38.82,1402,5,3
Significant-Gravitas/AutoGPT,9667,6,122,89,2.16,852,4,3
Significant-Gravitas/AutoGPT,9666,2,34,22,13.08,438,6,2
Significant-Gravitas/AutoGPT,9665,2,2,5,14.44,408,4,2
Significant-Gravitas/AutoGPT,9664,11,139,105,91.69,767,7,3
Significant-Gravitas/AutoGPT,9663,38,853,655,114.94,891,10,3
Significant-Gravitas/AutoGPT,9662,2,3,4,17.52,1244,4,2
Significant-Gravitas/AutoGPT,9661,7,241,136,88.05,1166,4,2
Significant-Gravitas/AutoGPT,9660,6,198,49,1.73,75,6,2
Significant-Gravitas/AutoGPT,9658,2,6,3,1.77,517,5,2
Significant-Gravitas/AutoGPT,9657,16,774,328,108.85,310,7,5
Significant-Gravitas/AutoGPT,9656,3,5,4,1.87,810,5,3
Significant-Gravitas/AutoGPT,9655,1,44,18,15.06,1547,8,4
Significant-Gravitas/AutoGPT,9650,2,84,13,16.8,743,5,2
Significant-Gravitas/AutoGPT,9646,2,448,333,368.14,7090,4,1
Significant-Gravitas/AutoGPT,9640,14,282,237,26.18,1090,6,3
Significant-Gravitas/AutoGPT,9636,27,575,291,261.17,1254,11,4
Significant-Gravitas/AutoGPT,9634,22,1163,1149,244.77,760,20,3
Significant-Gravitas/AutoGPT,9632,1,35,1,247.03,668,4,3
Significant-Gravitas/AutoGPT,9630,3,71,27,13.49,563,6,3
Significant-Gravitas/AutoGPT,9629,1,16,0,126.59,375,4,3
Significant-Gravitas/AutoGPT,9628,15,1343,224,258.71,1247,27,3
Significant-Gravitas/AutoGPT,9627,2,82,44,91.45,1144,22,3
Significant-Gravitas/AutoGPT,9626,4,87,70,9.74,1153,4,3
Significant-Gravitas/AutoGPT,9620,29,1878,56,59.97,1208,7,3
Significant-Gravitas/AutoGPT,9618,3,103,216,138.29,478,4,2
Significant-Gravitas/AutoGPT,9616,2,41,31,68.27,638,4,2
Significant-Gravitas/AutoGPT,9613,5,79,52,17.98,1359,5,2
Significant-Gravitas/AutoGPT,9611,2,95,95,44.82,21174,3,1
Significant-Gravitas/AutoGPT,9610,7,30,37,41.49,484,4,3
Significant-Gravitas/AutoGPT,9608,2,11,4,24.29,1022,5,3
Significant-Gravitas/AutoGPT,9605,7,64,9,44.49,407,9,3
Significant-Gravitas/AutoGPT,9599,1,24,3,11.38,1223,4,2
Significant-Gravitas/AutoGPT,9597,4,4,4,658.04,409,10,5
Significant-Gravitas/AutoGPT,9596,5,403,33,120.35,957,9,3
Significant-Gravitas/AutoGPT,9592,2,41,17,96.81,526,4,2
Significant-Gravitas/AutoGPT,9591,1,50,13,3.2,530,8,3
Significant-Gravitas/AutoGPT,9586,11,552,142,106.61,734,7,2
Significant-Gravitas/AutoGPT,9585,4,135,23,6.11,741,12,4
Significant-Gravitas/AutoGPT,9584,4,83,0,647.76,499,11,3
Significant-Gravitas/AutoGPT,9583,2,279,1,9.04,501,7,3
Significant-Gravitas/AutoGPT,9581,1,1,0,23.18,117,8,3
Significant-Gravitas/AutoGPT,9580,4,294,288,52.44,153,5,3
Significant-Gravitas/AutoGPT,9578,3,31,30,19.65,487,5,3
Significant-Gravitas/AutoGPT,9575,14,139,292,3.98,200,3,2
Significant-Gravitas/AutoGPT,9573,1,31,4,3.97,673,3,2
Significant-Gravitas/AutoGPT,9572,1,9,5,1.16,1537,8,3
Significant-Gravitas/AutoGPT,9570,14,292,139,1.62,1541,3,2
Significant-Gravitas/AutoGPT,9568,6,154,55,13.0,692,7,2
Significant-Gravitas/AutoGPT,9566,2,11,4,22.21,1055,6,2
Significant-Gravitas/AutoGPT,9565,2,14,2,24.46,470,6,3
Significant-Gravitas/AutoGPT,9564,9,132,14,80.96,916,6,3
Significant-Gravitas/AutoGPT,9560,2,40,41,703.41,12208,9,1
Significant-Gravitas/AutoGPT,9559,2,21,21,265.09,5626,3,1
Significant-Gravitas/AutoGPT,9555,1,34,4,47.74,1127,4,2
Significant-Gravitas/AutoGPT,9552,5,134,41,6.34,1685,4,2
Significant-Gravitas/AutoGPT,9551,2,20,34,5.27,1872,4,2
Significant-Gravitas/AutoGPT,9550,1,3,5,1.36,1051,4,2
Significant-Gravitas/AutoGPT,9547,18,239,119,120.84,1075,7,3
Significant-Gravitas/AutoGPT,9546,14,303,135,73.63,1341,4,2
Significant-Gravitas/AutoGPT,9540,5,68,113,11.9,1559,4,2
Significant-Gravitas/AutoGPT,9536,6,20,63,2.27,984,5,2
Significant-Gravitas/AutoGPT,9535,1,1,1,1.47,405,4,2
Significant-Gravitas/AutoGPT,9534,12,400,119,141.87,849,8,2
Significant-Gravitas/AutoGPT,9529,5,45,24,3.43,1259,4,2
Significant-Gravitas/AutoGPT,9527,6,25,24,49.65,510,3,3
Significant-Gravitas/AutoGPT,9520,7,187,78,35.0,421,5,2
Significant-Gravitas/AutoGPT,9514,4,184,87,6.07,573,6,3
Significant-Gravitas/AutoGPT,9512,2,20,13,19.38,1017,6,3
Significant-Gravitas/AutoGPT,9511,32,883,235,238.22,1770,11,3
Significant-Gravitas/AutoGPT,9508,5,284,67,51.17,2076,27,3
Significant-Gravitas/AutoGPT,9506,15,550,32,92.43,1622,4,3
Significant-Gravitas/AutoGPT,9504,5,6,6,67.2,979,4,3
Significant-Gravitas/AutoGPT,9503,2,10,1,20.97,555,3,2
Significant-Gravitas/AutoGPT,9501,1,72,59,10.71,984,4,2
Significant-Gravitas/AutoGPT,9499,12,31,31,30.43,1232,6,2
Significant-Gravitas/AutoGPT,9498,14,148,73,4.26,942,3,2
Significant-Gravitas/AutoGPT,9497,1,4,0,1.74,406,4,2
Significant-Gravitas/AutoGPT,9490,13,1136,187,196.0,2474,11,4
Significant-Gravitas/AutoGPT,9489,2,942,36,22.48,1054,4,3
Significant-Gravitas/AutoGPT,9488,10,258,78,74.92,999,9,2
Significant-Gravitas/AutoGPT,9485,42,1428,57,148.77,516,5,2
Significant-Gravitas/AutoGPT,9482,2,57,65,454.92,414,7,5
Significant-Gravitas/AutoGPT,9476,13,764,170,152.99,2487,9,3
Significant-Gravitas/AutoGPT,9475,6,116,39,18.27,1156,9,2
Significant-Gravitas/AutoGPT,9470,1,25,2,3.54,1100,5,2
twbs/bootstrap,41347,1,1,0,2.03,1231,0,2
twbs/bootstrap,41333,1,48,10,70.54,968,1,3
twbs/bootstrap,41308,1,1,1,35.35,1019,0,2
twbs/bootstrap,41299,1,1,1,11.78,1065,0,2
twbs/bootstrap,41297,1,1,1,554.82,1519,0,3
twbs/bootstrap,41277,2,9,0,691.64,786,1,3
twbs/bootstrap,41237,1,0,1,44.04,191,2,3
twbs/bootstrap,41228,4,36,36,43.68,842,1,2
twbs/bootstrap,41174,9,60,53,1664.83,787,3,3
twbs/bootstrap,41150,1,3,3,630.97,707,0,2
twbs/bootstrap,41126,3,17,7,35.59,1039,1,2
twbs/bootstrap,41109,2,148,177,13.07,10457,0,1
twbs/bootstrap,41098,1,1,1,61.0,2531,0,2
twbs/bootstrap,41091,1,13,4,2.56,688,2,2
twbs/bootstrap,41083,2,41,0,2387.16,1160,1,3
twbs/bootstrap,41036,1,11,0,111.43,980,1,2
twbs/bootstrap,41030,1,1,1,1.02,2434,0,2
twbs/bootstrap,41013,2,57,0,165.31,1468,5,6
twbs/bootstrap,41006,1,50,22,161.35,1654,1,3
twbs/bootstrap,41004,5,7,7,1053.17,1123,1,3
twbs/bootstrap,40969,1,60,41,1018.67,1467,1,3
twbs/bootstrap,40965,1,4,4,1176.02,767,1,4
twbs/bootstrap,40951,1,1,1,3.75,885,0,2
twbs/bootstrap,40945,1,3,1,3451.68,772,0,3
twbs/bootstrap,40944,1,0,1,4.6,341,1,2
twbs/bootstrap,40932,1,1,1,262.0,739,1,4
twbs/bootstrap,40931,1,1,1,5.89,761,1,2
twbs/bootstrap,40928,1,1,1,1675.83,719,0,4
twbs/bootstrap,40924,1,1,2,4227.73,714,2,4
twbs/bootstrap,40920,2,630,736,32.96,22111,0,1
twbs/bootstrap,40917,1,5,0,2989.42,901,0,3
twbs/bootstrap,40911,1,4,0,452.19,1044,0,5
twbs/bootstrap,40900,1,1,1,91.68,955,0,2
twbs/bootstrap,40897,2,6,1,4384.03,1671,3,4
twbs/bootstrap,40887,2,2,2,14.88,0,5,2
twbs/bootstrap,40883,2,5,5,5.36,2724,0,1
twbs/bootstrap,40882,2,5,5,4.84,1763,0,1
twbs/bootstrap,40876,2,2,3,112.72,846,0,3
twbs/bootstrap,40862,1,8,10,254.46,3902,0,1
twbs/bootstrap,40844,1,1,1,25.07,836,3,2
twbs/bootstrap,40843,2,15,19,340.41,7080,0,1
twbs/bootstrap,40842,2,5,6,340.63,1927,0,1
twbs/bootstrap,40821,1,23,1,653.39,1844,3,3
twbs/bootstrap,40818,1,1,1,478.58,587,0,2
twbs/bootstrap,40808,1,1,1,383.21,578,0,2
twbs/bootstrap,40806,2,5,5,4.68,1746,0,1
twbs/bootstrap,40803,2,20,1,48.23,680,3,4
twbs/bootstrap,40799,2,4,4,743.3,1207,1,3
twbs/bootstrap,40797,1,1,0,70.8,822,0,2
twbs/bootstrap,40796,1,3,3,5014.44,891,0,3
twbs/bootstrap,40790,1,15,15,867.61,1142,0,2
twbs/bootstrap,40784,2,5,5,22.69,2275,1,1
twbs/bootstrap,40775,2,69,69,2.7,4934,0,1
twbs/bootstrap,40774,2,5,5,2.74,1572,0,1
twbs/bootstrap,40773,2,72,83,2.73,4818,0,1
twbs/bootstrap,40767,1,1,1,959.34,859,1,4
twbs/bootstrap,40766,1,3,3,1052.9,893,2,4
twbs/bootstrap,40762,1,1,1,305.18,938,0,4
twbs/bootstrap,40756,23,187,187,2659.97,997,4,11
twbs/bootstrap,40745,1,1,1,5441.11,1365,0,3
twbs/bootstrap,40735,3,12,1,4693.82,835,1,5
twbs/bootstrap,40714,3,12,0,3107.09,582,0,3
twbs/bootstrap,40706,20,61,61,5728.62,771,0,4
twbs/bootstrap,40704,4,7,7,145.63,770,1,3
twbs/bootstrap,40703,7,10,10,1.26,768,1,3
twbs/bootstrap,40698,2,9,10,171.42,4551,0,1
twbs/bootstrap,40697,2,22,26,171.44,1756,0,1
twbs/bootstrap,40696,2,69,86,171.43,3065,1,1
twbs/bootstrap,40695,3,28,28,3238.51,2100,2,2
twbs/bootstrap,40689,1,2,2,100.12,694,0,3
twbs/bootstrap,40686,16,35,35,1.42,1159,0,2
twbs/bootstrap,40678,2,31,33,339.42,8056,1,1
twbs/bootstrap,40673,3,1369,505,57.61,833,2,2
twbs/bootstrap,40672,1,1,4,73.37,8,0,2
twbs/bootstrap,40656,104,431,427,6107.7,88,5,2
twbs/bootstrap,40643,2,87,4,116.1,337,2,2
twbs/bootstrap,40639,20,0,0,178.44,66,0,2
twbs/bootstrap,40623,3,3,3,125.93,3877,15,10
twbs/bootstrap,40620,3,9,9,213.89,958,0,4
twbs/bootstrap,40619,2,2,2,17.04,946,0,3
twbs/bootstrap,40617,2,69,69,152.51,6054,0,1
twbs/bootstrap,40616,2,6,6,152.5,3016,0,1
twbs/bootstrap,40615,2,5,5,152.5,1524,0,1
twbs/bootstrap,40611,3,31,4,2184.17,685,1,4
twbs/bootstrap,40577,2,4,4,6.41,839,0,3
twbs/bootstrap,40565,3,82,37,331.08,3752,1,1
twbs/bootstrap,40548,2,19,20,498.49,6587,1,2
twbs/bootstrap,40547,2,480,471,498.45,6688,1,1
twbs/bootstrap,40546,2,5,5,498.38,1561,0,1
twbs/bootstrap,40545,2,9,18,498.4,6604,0,1
twbs/bootstrap,40522,1,1,1,1.42,657,0,2
twbs/bootstrap,40521,2,168,306,4.88,2484,0,1
twbs/bootstrap,40520,2,73,67,4.89,3942,0,1
twbs/bootstrap,40519,2,5,5,4.93,4679,0,1
twbs/bootstrap,40507,1,1,1,15.57,683,0,2
twbs/bootstrap,40488,2,8,3,120.6,1682,2,4
twbs/bootstrap,40439,1,6,14,972.4,1017,5,3
twbs/bootstrap,39980,1,1,0,258.4,955,0,2
twbs/bootstrap,39967,2,5,5,678.29,1682,0,1
twbs/bootstrap,39964,2,5,5,677.12,2724,0,1
twbs/bootstrap,39951,5,4,16,1.42,671,0,2
twbs/bootstrap,39950,2,231,209,1.25,97,0,2
twbs/bootstrap,39940,2,69,69,26.86,4172,0,1
twbs/bootstrap,39939,2,5,5,44.58,2222,0,1
twbs/bootstrap,39938,2,5,5,26.85,6944,0,1
twbs/bootstrap,39937,2,54,54,26.89,5545,1,1
twbs/bootstrap,39936,3,23,24,26.85,5070,0,1
twbs/bootstrap,39934,7,12,12,1064.97,1776,4,4
twbs/bootstrap,39930,1,19,0,619.44,1894,0,2
twbs/bootstrap,39887,2,65,65,5.72,4065,0,1
twbs/bootstrap,39886,3,6,6,5.71,1344,0,1
twbs/bootstrap,39884,2,5,5,5.57,3967,1,2
twbs/bootstrap,39883,3,6,5,5.55,1344,0,1
twbs/bootstrap,39874,1,16,0,1.64,995,2,2
twbs/bootstrap,39873,2,12,2,8686.43,2919,1,3
twbs/bootstrap,39863,1,10,0,45.17,1294,5,4
twbs/bootstrap,39854,2,4,2,2.13,38,2,2
twbs/bootstrap,39846,2,5,5,1845.22,3332,1,3
twbs/bootstrap,39807,3,42,66,25.25,694,0,2
twbs/bootstrap,39805,1,1,1,23.88,660,0,2
microsoft/vscode,245796,6,215,75,7.19,0,0,10
microsoft/vscode,245790,36,118,99,19.77,0,1,4
microsoft/vscode,245789,1,1,1,2.34,0,0,2
microsoft/vscode,245788,4,12,3,4.49,11,0,3
microsoft/vscode,245712,5,0,394,1.02,0,0,2
microsoft/vscode,245705,1,0,1,1.4,232,0,2
microsoft/vscode,245689,2,22,16,13.86,269,0,2
microsoft/vscode,245655,6,497,419,2.65,0,0,3
microsoft/vscode,245637,13,114,61,11.32,40,1,2
microsoft/vscode,245634,2,7,6,9.22,0,0,2
microsoft/vscode,245631,34,146,923,16.12,0,0,2
microsoft/vscode,245627,1,138,50,1.41,14,0,3
microsoft/vscode,245625,1,1,1,2.21,0,0,2
microsoft/vscode,245623,1,5,3,1.17,36,0,2
microsoft/vscode,245616,1,3,3,10.11,308,1,2
microsoft/vscode,245615,1,22,2,25.58,34,0,2
microsoft/vscode,245531,4,166,14,16.04,0,0,2
microsoft/vscode,245436,2,0,17,1.48,0,0,2
microsoft/vscode,245435,1,12,2,1.48,13,0,2
microsoft/vscode,245426,3,2,2,36.35,0,0,2
microsoft/vscode,245409,1,36,21,2.33,11,1,2
microsoft/vscode,245386,3,433,307,1.62,470,1,3
microsoft/vscode,245367,8,432,427,11.84,59,0,2
microsoft/vscode,245358,5,20,14,1.12,11,0,2
microsoft/vscode,245357,6,18,39,2.65,0,0,2
microsoft/vscode,245335,5,178,12,21.78,0,0,2
microsoft/vscode,245333,1,2,1,2.34,347,1,3
microsoft/vscode,245331,8,171,208,6.21,62,0,3
microsoft/vscode,245320,3,3,1,1.69,0,1,2
microsoft/vscode,245293,1,4,4,18.07,0,0,3
microsoft/vscode,245280,1,8,8,2.02,13,0,2
microsoft/vscode,245265,7,42,21,5.66,0,0,3
microsoft/vscode,245259,4,43,11,12.95,0,0,4
microsoft/vscode,245254,1,14,4,3.57,34,0,2
microsoft/vscode,245253,6,10,83,2.73,0,0,2
microsoft/vscode,245235,3,6,7,2.0,42,0,2
microsoft/vscode,245229,214,244,274,5.39,0,1,2
microsoft/vscode,245227,5,85,85,3.37,68,0,3
microsoft/vscode,245226,2,39,13,6.26,0,0,3
microsoft/vscode,245216,5,20,48,2.12,26,0,2
microsoft/vscode,245214,5,172,11,1.03,394,0,2
microsoft/vscode,245200,1,20,1,6.54,0,0,2
microsoft/vscode,245197,2,7,3,8.59,0,0,2
microsoft/vscode,245196,1,5,1,1.36,0,0,2
microsoft/vscode,245191,1,4,1,4.53,13,0,2
microsoft/vscode,245190,1,2,2,13.28,239,2,4
microsoft/vscode,245189,4,463,2,46.94,14,0,2
microsoft/vscode,245186,17,116,110,1.13,12,0,2
microsoft/vscode,245183,3,37,45,1.63,13,0,2
microsoft/vscode,245181,7,186,99,1.54,13,1,2
microsoft/vscode,245179,2,12,4,19.17,143,1,2
microsoft/vscode,245173,3,9,8,20.37,13,0,4
microsoft/vscode,245167,6,182,12,1.88,38,0,2
microsoft/vscode,245166,1,20,1,1.16,0,0,2
microsoft/vscode,245164,6,12,0,1.9,13,0,2
microsoft/vscode,245159,1,5,20,2.47,280,0,2
microsoft/vscode,245158,1,1,1,14.21,90,0,2
microsoft/vscode,245148,1,9,9,25.37,10,0,4
microsoft/vscode,245143,10,81,16,15.96,465,0,2
microsoft/vscode,245117,3,6,4,1.73,7,0,2
microsoft/vscode,245116,1,4,3,2.89,1650,0,1
microsoft/vscode,245100,1,1,1,1.89,36,0,2
microsoft/vscode,245093,1,2,1,3.51,128,0,2
microsoft/vscode,245089,1,2,1,20.37,51,0,4
microsoft/vscode,245088,1,2,0,22.03,34,0,3
microsoft/vscode,245086,1,2,0,1.48,36,0,2
microsoft/vscode,245076,2,19,1,67.84,92,0,3
microsoft/vscode,245062,2,2,2,74.53,177,3,4
microsoft/vscode,245041,1,5,2,46.07,13,0,2
microsoft/vscode,245037,1,5,2,1.68,53,0,2
microsoft/vscode,245029,1,8,0,81.99,228,1,3
microsoft/vscode,245015,1,66,39,59.17,2319,0,2
microsoft/vscode,245014,1,2,3,65.37,307,0,2
microsoft/vscode,245013,1,1,1,65.44,99,0,2
microsoft/vscode,245004,8,50,0,1.96,45,0,2
microsoft/vscode,244999,1,24,10,1.67,14,0,2
microsoft/vscode,244996,1,1,1,2.48,538,0,3
microsoft/vscode,244994,8,203,109,1.69,45,0,2
microsoft/vscode,244993,1,3,3,3.11,67,0,2
microsoft/vscode,244992,1,3,3,1.23,23,0,2
microsoft/vscode,244990,1,7,4,172.87,762,20,4
microsoft/vscode,244987,20,79,79,64.89,0,0,2
microsoft/vscode,244985,4,21,21,123.59,0,0,2
microsoft/vscode,244981,1,8,0,71.65,101,0,2
microsoft/vscode,244973,1,101,18,1.25,186,0,2
microsoft/vscode,244969,4,25,19,2.15,0,0,2
microsoft/vscode,244966,1,3,3,61.9,52,2,3
microsoft/vscode,244964,9,15,20,75.43,0,0,3
microsoft/vscode,244961,1,3,1,4.77,0,0,2
microsoft/vscode,244948,1,1,1,7.28,0,0,2
microsoft/vscode,244947,1,1,1,1.17,0,0,2
microsoft/vscode,244937,1,4,3,21.78,11,1,2
microsoft/vscode,244935,1,4,1,11.98,11,0,3
microsoft/vscode,244925,2,153,36,23.88,397,1,4
microsoft/vscode,244917,1,2,0,18.77,23,0,2
microsoft/vscode,244899,3,25,15,2.21,261,0,4
microsoft/vscode,244887,2,2,2,15.86,36,0,2
microsoft/vscode,244860,3,64,77,19.3,0,1,2
microsoft/vscode,244854,1,14,4,98.33,0,0,2
microsoft/vscode,244834,3,4,4,38.97,24,0,3
microsoft/vscode,244792,1,2,2,1.85,107,1,3
microsoft/vscode,244790,2,11,7,22.02,45,1,3
microsoft/vscode,244769,4,312,149,1.06,27,0,2
microsoft/vscode,244768,5,38,5,2.77,46,1,2
microsoft/vscode,244761,2,2,2,1.03,121,0,2
microsoft/vscode,244758,1,3,2,10.58,0,0,2
microsoft/vscode,244747,3,3,3,6.51,66,1,3
microsoft/vscode,244720,2,4,4,4.21,49,1,2
microsoft/vscode,244700,1,1,0,1.29,0,0,2
microsoft/vscode,244690,1,3,2,6.12,980,1,5
microsoft/vscode,244687,2,18,7,5.09,11,0,2
microsoft/vscode,244676,1,1,2,1.73,20,1,2
microsoft/vscode,244675,2,2,1,1.32,74,0,2
microsoft/vscode,244667,4,106,2,2.7,0,0,2
microsoft/vscode,244662,1,2,1,11.9,209,0,2
microsoft/vscode,244660,11,542,344,1.19,70,0,2
microsoft/vscode,244658,1,6,19,13.58,565,0,2
microsoft/vscode,244507,2,29,15,1.23,0,1,3
microsoft/vscode,244504,3,43,9,1.17,149,0,3
microsoft/vscode,244499,4,10,10,17.46,13,0,2
flutter/flutter,166662,3,7,7,3.26,1324,4,2
flutter/flutter,166661,1,1,1,1.81,868,0,2
flutter/flutter,166658,1,1,1,3.09,868,4,2
flutter/flutter,166657,1,1,1,1.94,835,0,2
flutter/flutter,166647,1,1,1,1.72,995,0,2
flutter/flutter,166646,1,1,1,3.57,995,4,2
flutter/flutter,166638,3,7,7,3.62,1228,4,2
flutter/flutter,166637,1,1,1,3.0,870,4,2
flutter/flutter,166633,1,1,1,2.93,604,4,2
flutter/flutter,166632,1,1,1,2.94,870,4,2
flutter/flutter,166630,3,7,7,3.65,1228,4,2
flutter/flutter,166629,1,1,1,3.11,604,4,2
flutter/flutter,166628,1,1,1,2.99,870,4,2
flutter/flutter,166625,3,7,7,3.68,1228,4,2
flutter/flutter,166624,1,1,1,3.04,604,4,2
flutter/flutter,166622,3,5,5,2.7,1132,3,2
flutter/flutter,166618,3,4,4,3.08,1036,3,2
flutter/flutter,166609,2,2,2,1.82,1549,0,2
flutter/flutter,166598,8,281,64,2.4,126,0,2
flutter/flutter,166583,1,1,1,4.18,875,1,2
flutter/flutter,166571,2,7,7,13.56,940,1,2
flutter/flutter,166567,2,7,7,3.37,844,3,2
flutter/flutter,166565,5,56,5,20.9,13,3,4
flutter/flutter,166560,2,2,2,21.32,951,1,2
flutter/flutter,166559,2,32,34,22.03,246,3,4
flutter/flutter,166557,3,4,4,2.14,748,0,2
flutter/flutter,166551,2,3,2,2.03,1323,0,2
flutter/flutter,166544,1,1,1,1.78,598,0,2
flutter/flutter,166542,1,1,1,1.61,1011,0,2
flutter/flutter,166538,2,2,2,1.87,913,0,2
flutter/flutter,166534,1,1,1,1.76,4894,4,2
flutter/flutter,166527,1,1,1,1.9,869,0,2
flutter/flutter,166525,2,2,2,2.85,748,2,3
flutter/flutter,166517,1,1,1,1.9,983,0,2
flutter/flutter,166514,3,5,5,1.65,844,0,2
flutter/flutter,166513,1,1,1,1.5,863,2,2
flutter/flutter,166511,2,86,0,38.56,953,1,2
flutter/flutter,166509,1,1,1,2.28,869,0,2
flutter/flutter,166508,3,9,2,1.9,582,0,2
flutter/flutter,166504,3,5,5,2.52,748,0,2
flutter/flutter,166500,3,9,2,1.79,582,2,2
flutter/flutter,166499,2,2,2,1.97,835,0,2
flutter/flutter,166496,116,523,450,21.6,772,4,3
flutter/flutter,166494,3,9,2,1.63,582,2,2
flutter/flutter,166484,2,4,4,2.74,2740,0,2
flutter/flutter,166474,3,12,12,2.09,1324,1,2
flutter/flutter,166473,2,4,4,1.18,2636,2,2
flutter/flutter,166472,1,1,1,2.22,4894,4,2
flutter/flutter,166471,1,1,1,6.32,851,0,4
flutter/flutter,166468,3,9,2,2.63,582,4,3
flutter/flutter,166457,2,2,1,22.53,4707,2,4
flutter/flutter,166455,26,35,37,8.16,318,1,2
flutter/flutter,166454,16,204,309,5.79,390,2,2
flutter/flutter,166449,3,9,2,1.57,582,2,2
flutter/flutter,166444,1,14,4,4.75,33,0,2
flutter/flutter,166438,4,38,38,48.61,573,4,8
flutter/flutter,166435,2,2,1,2.66,4463,3,3
