Nome do Repositório,Descrição,URL,Criado em,Idade do Repositório (dias),Última Atualização,Tempo desde última atualização (dias),Linguagem Principal,Total PRs Mesclados,Total de Releases,Total de Issues,Total de Issues Fechadas
PythonDataScienceHandbook,Python Data Science Handbook: full text in Jupyter Notebooks,https://github.com/jakevdp/PythonDataScienceHandbook,10-08-2016,3126,26-06-2024,249,Jupyter Notebook,28,0,199,78
fuels-ts,Fuel Network Typescript SDK,https://github.com/FuelLabs/fuels-ts,03-09-2021,1276,01-03-2025,1,TypeScript,1867,143,1405,1320
fuels-rs,Fuel Network Rust SDK,https://github.com/FuelLabs/fuels-rs,31-10-2021,1218,01-03-2025,1,Rust,860,110,638,553
hyper,A terminal built on web technologies,https://github.com/vercel/hyper,01-07-2016,3166,14-08-2024,200,TypeScript,3291,88,3787,2869
htmx,</> htmx - high power tools for HTML,https://github.com/bigskysoftware/htmx,13-04-2020,1784,25-02-2025,5,JavaScript,873,24,1490,932
awesome-react-components,Curated List of React Components & Libraries.,https://github.com/brillout/awesome-react-components,24-06-2016,3173,12-08-2024,202,N/A,324,0,51,44
parcel,The zero configuration build tool for the web. 📦🚀,https://github.com/parcel-bundler/parcel,07-08-2017,2764,02-03-2025,0,JavaScript,2578,39,5421,4906
zx,A tool for writing better scripts,https://github.com/google/zx,05-05-2021,1397,02-03-2025,0,JavaScript,380,79,467,456
TensorFlow-Examples,TensorFlow Tutorial and Examples for Beginners (support TF v1 & v2),https://github.com/aymericdamien/TensorFlow-Examples,11-11-2015,3399,26-07-2024,219,Jupyter Notebook,88,0,236,70
Fooocus,Focus on prompting and generating,https://github.com/lllyasviel/Fooocus,09-08-2023,571,24-01-2025,37,Python,447,21,1568,1366
build-web-application-with-golang,A golang ebook intro how to build a web with golang,https://github.com/astaxie/build-web-application-with-golang,02-08-2012,4595,12-05-2024,294,Go,757,0,302,182
babel,🐠 Babel is a compiler for writing next generation JavaScript.,https://github.com/babel/babel,28-09-2014,3808,02-03-2025,0,TypeScript,6068,426,8921,8295
discourse,"A platform for community discussion. Free, open, simple.",https://github.com/discourse/discourse,12-01-2013,4432,02-03-2025,0,Ruby,27516,0,0,0
retrofit,A type-safe HTTP client for Android and the JVM,https://github.com/square/retrofit,06-09-2010,5291,01-03-2025,1,HTML,1056,2,2732,2608
CppCoreGuidelines,"The C++ Core Guidelines are a set of tried-and-true guidelines, rules, and best practices about coding in C++",https://github.com/isocpp/CppCoreGuidelines,19-08-2015,3483,16-01-2025,45,CSS,807,4,1197,951
frontend-dev-bookmarks,Manually curated collection of resources for frontend web developers.,https://github.com/dypsilon/frontend-dev-bookmarks,22-06-2013,4271,21-05-2024,285,N/A,129,1,107,82
jadx,Dex to Java decompiler,https://github.com/skylot/jadx,18-03-2013,4367,23-02-2025,7,Java,525,30,1800,1388
open-source-mac-os-apps,🚀 Awesome list of open source applications for macOS. https://t.me/s/opensourcemacosapps,https://github.com/serhii-londar/open-source-mac-os-apps,03-11-2017,2676,15-10-2024,138,N/A,523,0,206,158
awesome-java,"A curated list of awesome frameworks, libraries and software for the Java programming language.",https://github.com/akullpp/awesome-java,09-07-2014,3889,31-01-2025,30,N/A,691,0,135,133
text-generation-webui,A Gradio web UI for Large Language Models with support for multiple inference backends.,https://github.com/oobabooga/text-generation-webui,21-12-2022,802,18-02-2025,12,Python,1076,58,3803,3596
LLaMA-Factory,Unified Efficient Fine-Tuning of 100+ LLMs & VLMs (ACL 2024),https://github.com/hiyouga/LLaMA-Factory,28-05-2023,644,28-02-2025,2,Python,405,32,6042,5721
brew,🍺 The missing package manager for macOS (or Linux),https://github.com/Homebrew/brew,06-03-2016,3283,02-03-2025,0,Ruby,12125,412,4634,4559
react-use,React Hooks — 👍,https://github.com/streamich/react-use,27-10-2018,2318,23-02-2025,7,TypeScript,1520,256,587,244
lazydocker,The lazier way to manage everything docker,https://github.com/jesseduffield/lazydocker,18-05-2019,2115,22-12-2024,70,Go,186,42,342,185
lx-music-desktop,一个基于 electron 的音乐软件,https://github.com/lyswhut/lx-music-desktop,14-08-2019,2027,01-03-2025,1,TypeScript,78,109,2009,1185
react-hook-form,📋 React Hooks for form state management and validation (Web + React Native),https://github.com/react-hook-form/react-hook-form,05-03-2019,2189,01-03-2025,1,TypeScript,2000,564,4653,4628
grpc,"The C based gRPC (C++, Python, Ruby, Objective-C, PHP, C#)",https://github.com/grpc/grpc,08-12-2014,3737,02-03-2025,0,C++,19611,338,11608,10940
kubernetes-the-hard-way,Bootstrap Kubernetes the hard way. No scripts.,https://github.com/kelseyhightower/kubernetes-the-hard-way,07-07-2016,3160,21-11-2024,101,N/A,71,0,421,300
front-end-interview-handbook,🌐 Front End interview preparation materials for busy engineers,https://github.com/yangshun/front-end-interview-handbook,13-01-2018,2605,26-02-2025,4,MDX,310,0,100,87
vaultwarden,"Unofficial Bitwarden compatible server written in Rust, formerly known as bitwarden_rs",https://github.com/dani-garcia/vaultwarden,17-02-2018,2570,24-02-2025,6,Rust,914,69,2213,2202
Leaflet,🍃 JavaScript library for mobile-friendly interactive maps 🇺🇦,https://github.com/Leaflet/Leaflet,22-09-2010,5275,02-03-2025,0,JavaScript,3013,31,5222,4818
Rocket.Chat,The communications platform that puts data protection first.,https://github.com/RocketChat/Rocket.Chat,19-05-2015,3575,01-03-2025,1,TypeScript,13594,1000,16155,13623
git-flight-rules,Flight rules for git,https://github.com/k88hudson/git-flight-rules,22-07-2014,3876,27-08-2024,187,N/A,224,0,73,55
dbeaver,Free universal database tool and SQL client,https://github.com/dbeaver/dbeaver,21-10-2015,3420,02-03-2025,0,Java,5560,219,18500,15645
pm2,Node.js Production Process Manager with a built-in Load Balancer.,https://github.com/Unitech/pm2,21-05-2013,4303,21-02-2025,9,JavaScript,550,124,5038,4073
maybe,The OS for your personal finances,https://github.com/maybe-finance/maybe,01-01-2024,426,28-02-2025,2,Ruby,866,26,580,553
uv,"An extremely fast Python package and project manager, written in Rust.",https://github.com/astral-sh/uv,02-10-2023,517,02-03-2025,0,Rust,5830,158,5441,4177
ragflow,RAGFlow is an open-source RAG (Retrieval-Augmented Generation) engine based on deep document understanding.,https://github.com/infiniflow/ragflow,12-12-2023,446,02-03-2025,0,TypeScript,2338,22,2725,1526
awesome-cheatsheets,"👩‍💻👨‍💻 Awesome cheatsheets for popular programming languages, frameworks and development tools. They include everything you should know in one single file.",https://github.com/LeCoupa/awesome-cheatsheets,09-11-2017,2670,24-08-2024,190,JavaScript,169,0,92,57
Alamofire,Elegant HTTP Networking in Swift,https://github.com/Alamofire/Alamofire,31-07-2014,3867,07-01-2025,54,Swift,650,102,2780,2743
JeecgBoot,🔥「AI 低代码平台」前后端分离 SpringBoot 2.x/3.x，SpringCloud，Ant Design&Vue3，Mybatis，Shiro！强大的代码生成器让前后端代码一键生成，无需写任何代码! 引领AI低代码开发模式 AI生成->OnlineCoding->代码生成->手工MERGE，帮助Java项目解决80%重复工作，让开发更关注业务，提高开发效率、节省成本，同时又不失灵活性,https://github.com/jeecgboot/JeecgBoot,26-11-2018,2288,02-03-2025,0,Java,88,54,6817,6779
edex-ui,"A cross-platform, customizable science fiction terminal emulator with advanced monitoring & touchscreen support.",https://github.com/GitSquared/edex-ui,28-01-2017,2955,19-10-2021,1230,JavaScript,399,29,559,553
monaco-editor,A browser based code editor,https://github.com/microsoft/monaco-editor,07-06-2016,3190,04-02-2025,26,JavaScript,463,91,3757,3134
GPT-SoVITS,1 min voice data can also be used to train a good TTS model! (few shot voice cloning),https://github.com/RVC-Boss/GPT-SoVITS,14-01-2024,413,01-03-2025,1,Python,286,2,1546,840
yarn,The 1.x line is frozen - features and bugfixes now happen on https://github.com/yarnpkg/berry,https://github.com/yarnpkg/yarn,19-01-2016,3330,27-02-2025,3,JavaScript,1654,152,6597,4730
awesome-design-patterns,A curated list of software and architecture related design patterns.,https://github.com/DovAmir/awesome-design-patterns,04-06-2018,2463,25-10-2024,128,N/A,31,0,15,5
acme.sh,A pure Unix shell script implementing ACME client protocol,https://github.com/acmesh-official/acme.sh,26-12-2015,3354,02-03-2025,0,Shell,1377,44,3191,2173
prisma,"Next-generation ORM for Node.js & TypeScript | PostgreSQL, MySQL, MariaDB, SQL Server, SQLite, MongoDB and CockroachDB",https://github.com/prisma/prisma,20-06-2019,2082,01-03-2025,1,TypeScript,5777,209,10897,8698
LLMs-from-scratch,"Implement a ChatGPT-like LLM in PyTorch from scratch, step by step",https://github.com/rasbt/LLMs-from-scratch,23-07-2023,588,02-03-2025,0,Jupyter Notebook,286,0,120,120
FreeDomain,DigitalPlat FreeDomain: Free Domain For Everyone,https://github.com/DigitalPlatDev/FreeDomain,30-05-2024,276,21-02-2025,9,HTML,0,0,0,0
reactjs-interview-questions,List of top 500 ReactJS Interview Questions & Answers....Coding exercise questions are coming soon!!,https://github.com/sudheerj/reactjs-interview-questions,31-05-2018,2467,24-02-2025,6,JavaScript,158,0,107,101
what-happens-when,"An attempt to answer the age old interview question ""What happens when you type google.com into your browser and press enter?""",https://github.com/alex/what-happens-when,07-11-2013,4133,19-08-2024,195,N/A,108,0,290,53
vue2-elm,Large single page application with 45 pages built on vue2 + vuex. 基于 vue2 + vuex 构建一个具有 45 个页面的大型单页面应用,https://github.com/bailicangdu/vue2-elm,23-12-2016,2991,09-12-2023,449,Vue,21,0,628,512
metabase,The easy-to-use open source Business Intelligence and Embedded Analytics tool that lets everyone work with data :bar_chart:,https://github.com/metabase/metabase,02-02-2015,3681,02-03-2025,0,Clojure,28425,622,21753,17949
ChatGLM-6B,ChatGLM-6B: An Open Bilingual Dialogue Language Model | 开源双语对话语言模型,https://github.com/THUDM/ChatGLM-6B,13-03-2023,720,27-06-2024,248,Python,49,0,1305,749
python-patterns,A collection of design patterns/idioms in Python,https://github.com/faif/python-patterns,06-06-2012,4652,05-09-2024,178,Python,265,0,90,78
pyenv,Simple Python version management,https://github.com/pyenv/pyenv,31-08-2012,4566,28-02-2025,2,Roff,937,120,1813,1750
odoo,Odoo. Open Source Apps To Grow Your Business.,https://github.com/odoo/odoo,13-05-2014,3946,02-03-2025,0,Python,6179,0,18056,15020
dubbo,The java implementation of Apache Dubbo. An RPC and microservice framework.,https://github.com/apache/dubbo,19-06-2012,4639,28-02-2025,2,Java,5594,107,7139,6340
styled-components,Visual primitives for the component age. Use the best bits of ES6 and CSS to style your apps without stress 💅,https://github.com/styled-components/styled-components,16-08-2016,3120,05-02-2025,25,TypeScript,953,172,2926,2640
spark,Apache Spark - A unified analytics engine for large-scale data processing,https://github.com/apache/spark,25-02-2014,4023,02-03-2025,0,Scala,7,0,0,0
swiper,Most modern mobile touch slider with hardware accelerated transitions,https://github.com/nolimits4web/swiper,14-03-2012,4736,17-02-2025,13,JavaScript,592,81,5656,5486
autogen,A programming framework for agentic AI 🤖 PyPi: autogen-agentchat Discord: https://aka.ms/autogen-discord Office Hour: https://aka.ms/autogen-officehour,https://github.com/microsoft/autogen,18-08-2023,562,02-03-2025,0,Python,2109,75,2521,2047
nw.js,Call all Node.js modules directly from DOM/WebWorker and enable a new way of writing applications with all Web technologies.,https://github.com/nwjs/nw.js,04-01-2012,4806,19-02-2025,11,JavaScript,575,0,7361,6430
ColossalAI,"Making large AI models cheaper, faster and more accessible",https://github.com/hpcaitech/ColossalAI,28-10-2021,1221,01-03-2025,1,Python,3623,48,1701,1280
uni-app,A cross-platform framework using Vue.js,https://github.com/dcloudio/uni-app,12-07-2018,2425,02-03-2025,0,JavaScript,323,0,4698,3681
diagrams,:art: Diagram as Code for prototyping cloud system architectures,https://github.com/mingrammer/diagrams,02-02-2020,1855,24-02-2025,6,Python,306,43,519,213
CPlusPlusThings,C++那些事,https://github.com/Light-City/CPlusPlusThings,14-07-2019,2058,14-06-2024,261,C++,72,0,226,218
vuetify,🐉 Vue Component Framework,https://github.com/vuetifyjs/vuetify,12-09-2016,3093,02-03-2025,0,TypeScript,4081,578,14489,13957
stablediffusion,High-Resolution Image Synthesis with Latent Diffusion Models,https://github.com/Stability-AI/stablediffusion,23-11-2022,830,10-10-2024,143,Python,18,0,319,76
kong,🦍 The Cloud-Native API Gateway and AI Gateway.,https://github.com/Kong/kong,17-11-2014,3758,02-03-2025,0,Lua,6395,144,4478,4426
ailearning,AiLearning：数据分析+机器学习实战+线性代数+PyTorch+NLTK+TF2,https://github.com/apachecn/ailearning,25-02-2017,2927,12-11-2024,110,Python,478,2,114,112
sentry,Developer-first error tracking and performance monitoring,https://github.com/getsentry/sentry,30-08-2010,5298,02-03-2025,0,Python,63043,145,14673,12538
hexo,"A fast, simple & powerful blog framework, powered by Node.js.",https://github.com/hexojs/hexo,23-09-2012,4543,13-02-2025,17,TypeScript,932,114,3965,3887
fastlane,🚀 The easiest way to automate building and releasing your iOS and Android apps,https://github.com/fastlane/fastlane,02-12-2014,3743,24-02-2025,6,Ruby,6212,548,13089,12473
vllm,A high-throughput and memory-efficient inference and serving engine for LLMs,https://github.com/vllm-project/vllm,09-02-2023,752,02-03-2025,0,Python,4802,50,6827,5491
black,The uncompromising Python code formatter,https://github.com/psf/black,14-03-2018,2545,02-03-2025,0,Python,1541,46,2676,2341
nvm-windows,A node.js version management utility for Windows. Ironically written in Go.,https://github.com/coreybutler/nvm-windows,20-09-2014,3816,08-01-2025,53,Go,107,23,895,820
nanoGPT,"The simplest, fastest repository for training/finetuning medium-sized GPTs.",https://github.com/karpathy/nanoGPT,28-12-2022,795,09-12-2024,83,Python,45,0,324,105
anything-llm,"The all-in-one Desktop & Docker AI application with built-in RAG, AI agents, No-code agent builder, and more.",https://github.com/Mintplex-Labs/anything-llm,04-06-2023,637,01-03-2025,1,JavaScript,869,11,2182,1962
cobra,A Commander for modern Go CLI interactions,https://github.com/spf13/cobra,03-09-2013,4198,21-02-2025,9,Go,609,24,1180,971
iina,The modern video player for macOS.,https://github.com/iina/iina,19-12-2016,2995,26-02-2025,4,Swift,776,44,4039,2308
llama_index,LlamaIndex is the leading framework for building LLM-powered agents over your data.,https://github.com/run-llama/llama_index,02-11-2022,851,01-03-2025,1,Python,6130,362,5942,5267
termux-app,Termux - a terminal emulator application for Android OS extendible by variety of packages.,https://github.com/termux/termux-app,23-10-2015,3418,24-01-2025,37,Java,160,91,2771,2409
markitdown,Python tool for converting files and office documents to Markdown.,https://github.com/microsoft/markitdown,13-11-2024,109,01-03-2025,1,HTML,89,4,181,43
ClickHouse,ClickHouse® is a real-time analytics database management system,https://github.com/ClickHouse/ClickHouse,02-06-2016,3195,02-03-2025,0,C++,44827,628,22899,19060
fanqiang,翻墙-科学上网,https://github.com/bannedbook/fanqiang,14-01-2015,3700,01-03-2025,1,Kotlin,3,3,781,459
